date,dma,isTreatmentPeriod,isTreatmentGroup,revenue
5/25/2012,547,1,0,67429.368
5/25/2012,548,1,0,162734.004
5/25/2012,549,1,1,19711.0512
5/25/2012,550,1,0,30859.3584
5/25/2012,551,1,1,45527.0544
5/25/2012,552,1,1,5974.6176
5/25/2012,553,1,1,15689.5488
5/25/2012,554,1,1,23118.804
5/25/2012,555,1,1,74765.6064
5/25/2012,556,1,0,85612.1184
5/25/2012,557,1,0,93682.3896
5/25/2012,558,1,1,8473.0968
5/25/2012,559,1,1,22015.0296
5/25/2012,560,1,1,196454.5056
5/25/2012,561,1,0,106273.8288
5/25/2012,563,1,0,108188.9928
5/25/2012,564,1,1,97711.3656
5/25/2012,565,1,0,18609.2784
5/25/2012,566,1,0,131917.6656
5/25/2012,567,1,1,147015.6048
5/25/2012,569,1,1,10973.0808
5/25/2012,570,1,1,37589.976
5/25/2012,571,1,1,91499.256
5/25/2012,573,1,1,84934.7856
5/25/2012,574,1,1,53300.2752
5/25/2012,575,1,1,61968.4416
5/25/2012,576,1,0,27609.5304
5/25/2012,577,1,0,117631.728
5/25/2012,581,1,0,24926.9112
5/25/2012,582,1,1,14680.9296
5/25/2012,583,1,1,2095.9056
5/25/2012,584,1,1,11295.4248
5/25/2012,588,1,1,64353.4416
5/25/2012,592,1,1,26752.0392
5/25/2012,596,1,0,4715.6688
5/25/2012,597,1,1,17357.5008
5/25/2012,598,1,1,20693.7864
5/25/2012,600,1,1,42063.48
5/25/2012,602,1,1,699704.4888
5/25/2012,603,1,1,30642.3504
5/25/2012,604,1,1,38830.6584
5/25/2012,605,1,1,28405.08
5/25/2012,606,1,0,14708.988
5/25/2012,609,1,0,216289.62
5/25/2012,610,1,1,33747.228
5/25/2012,611,1,0,27724.6368
5/25/2012,612,1,1,59609.9664
5/25/2012,613,1,0,300021.6384
5/25/2012,616,1,1,163687.6368
5/25/2012,617,1,0,143694.4896
5/25/2012,618,1,1,480657.6864
5/25/2012,619,1,1,95563.8576
5/25/2012,622,1,0,129293.9712
5/25/2012,623,1,1,563048.5104
5/25/2012,624,1,0,36280.6704
5/25/2012,625,1,1,61339.2552
5/25/2012,626,1,1,5819.292
5/25/2012,627,1,0,24412.176
5/25/2012,628,1,1,27930.6864
5/25/2012,630,1,1,98072.2008
5/25/2012,631,1,1,7499.9664
5/25/2012,632,1,1,62569.08
5/25/2012,633,1,1,35839.476
5/25/2012,634,1,1,33199.6824
5/25/2012,635,1,0,170181.3456
5/25/2012,636,1,1,77514.7248
5/25/2012,637,1,1,58908.7224
5/25/2012,638,1,1,9854.4096
5/25/2012,639,1,1,13322.232
5/25/2012,640,1,1,120054.5784
5/25/2012,641,1,1,152485.9272
5/25/2012,642,1,1,41648.4216
5/25/2012,643,1,1,22113.4608
5/25/2012,644,1,0,15376.9608
5/25/2012,647,1,1,6289.9488
5/25/2012,648,1,1,68300.1288
5/25/2012,649,1,1,47605.6512
5/25/2012,650,1,1,132681.2256
5/25/2012,651,1,1,29733.7104
5/25/2012,652,1,1,68438.916
5/25/2012,656,1,0,24702.4296
5/25/2012,657,1,1,19395.6912
5/25/2012,658,1,1,73748.6424
5/25/2012,659,1,1,203507.2728
5/25/2012,661,1,1,7941.9672
5/25/2012,662,1,1,16509.3552
5/25/2012,669,1,1,57114.9504
5/25/2012,670,1,1,44931.168
5/25/2012,671,1,0,81608.7168
5/25/2012,673,1,0,26022.8448
5/25/2012,675,1,1,41484.7728
5/25/2012,676,1,0,35194.716
5/25/2012,678,1,0,89848.3536
5/25/2012,679,1,0,79946.136
5/25/2012,682,1,1,57344.22
5/25/2012,686,1,0,91225.8648
5/25/2012,687,1,0,36692.3736
5/25/2012,691,1,0,68512.4064
5/25/2012,692,1,0,27668.0016
5/25/2012,693,1,0,83327.9904
5/25/2012,698,1,1,32106.3768
5/25/2012,702,1,1,34875.3672
5/25/2012,705,1,0,28294.9848
5/25/2012,709,1,1,47896.5024
5/25/2012,710,1,0,15934.212
5/25/2012,711,1,0,8198.1864
5/25/2012,716,1,1,64054.1088
5/25/2012,717,1,1,20170.9224
5/25/2012,718,1,1,46829.088
5/25/2012,722,1,1,48637.3824
5/25/2012,724,1,1,52788.3696
5/25/2012,725,1,1,41445.9864
5/25/2012,734,1,0,14414.184
5/25/2012,736,1,1,14137.8624
5/25/2012,737,1,0,9854.9928
5/25/2012,740,1,1,1665.4248
5/25/2012,743,1,0,38006.1576
5/25/2012,744,1,0,112177.4688
5/25/2012,745,1,0,7171.344
5/25/2012,746,1,1,21963.9528
5/25/2012,747,1,0,6572.3832
5/25/2012,749,1,0,50067.396
5/25/2012,751,1,0,309348.3888
5/25/2012,752,1,1,68366.8944
5/25/2012,753,1,1,304295.4144
5/25/2012,754,1,1,17424.324
5/25/2012,755,1,0,14364.7416
5/25/2012,756,1,1,24393.024
5/25/2012,757,1,0,54071.064
5/25/2012,758,1,0,25511.5224
5/25/2012,759,1,0,11963.5056
5/25/2012,760,1,1,9504.7272
5/25/2012,762,1,1,29712.2688
5/25/2012,764,1,1,25638.4872
5/25/2012,765,1,1,74556.828
5/25/2012,766,1,1,5571.2736
5/25/2012,767,1,1,11056.8816
5/25/2012,770,1,1,211574.7648
5/25/2012,771,1,1,37908.7992
5/25/2012,773,1,1,9824.1192
5/25/2012,789,1,1,92215.0296
5/25/2012,790,1,1,137898.936
5/25/2012,798,1,1,1872.8568
5/25/2012,800,1,1,45474.264
5/25/2012,801,1,0,45290.6856
5/25/2012,802,1,0,14712.768
5/25/2012,803,1,1,1677455.568
5/25/2012,804,1,1,27978.5304
5/25/2012,807,1,1,743851.08
5/25/2012,810,1,1,50243.0544
5/25/2012,811,1,0,54482.8032
5/25/2012,813,1,0,32930.3304
5/25/2012,819,1,1,422696.7072
5/25/2012,820,1,1,247116.5568
5/25/2012,821,1,1,13341.2976
5/25/2012,825,1,1,293669.892
5/25/2012,828,1,1,58342.5864
5/25/2012,839,1,1,156984.6024
5/25/2012,855,1,1,63437.8248
5/25/2012,862,1,1,290370.6288
5/25/2012,866,1,0,98721.3024
5/25/2012,868,1,1,35467.4376
5/25/2012,881,1,1,87204.9672
5/26/2012,500,1,0,49291.5096
5/26/2012,501,1,1,1603640.52
5/26/2012,502,1,1,19634.6448
5/26/2012,503,1,1,26465.6736
5/26/2012,504,1,1,459264.1608
5/26/2012,505,1,0,264783.1104
5/26/2012,506,1,1,410744.6496
5/26/2012,507,1,1,43520.5944
5/26/2012,508,1,1,145962.6336
5/26/2012,509,1,1,35981.9784
5/26/2012,510,1,1,209467.2744
5/26/2012,511,1,0,468475.8408
5/26/2012,512,1,1,174153.672
5/26/2012,513,1,0,52348.4712
5/26/2012,514,1,1,96918.552
5/26/2012,515,1,1,109045.944
5/26/2012,516,1,1,21208.968
5/26/2012,517,1,0,161282.1456
5/26/2012,518,1,1,84702.1608
5/26/2012,519,1,1,47304.6552
5/26/2012,520,1,1,34372.9296
5/26/2012,521,1,0,89963.4816
5/26/2012,522,1,1,27225.8352
5/26/2012,523,1,1,44448.2712
5/26/2012,524,1,1,337268.9232
5/26/2012,525,1,0,13552.3872
5/26/2012,526,1,1,16119.3888
5/26/2012,527,1,1,130639.8816
5/26/2012,528,1,0,572999.9472
5/26/2012,529,1,1,93165.588
5/26/2012,530,1,1,31812.4008
5/26/2012,531,1,1,42073.4376
5/26/2012,532,1,1,76348.5336
5/26/2012,533,1,1,180897.372
5/26/2012,534,1,0,268356.6144
5/26/2012,535,1,1,117842.4576
5/26/2012,536,1,0,43495.9776
5/26/2012,537,1,1,14596.8048
5/26/2012,538,1,1,57248.1216
5/26/2012,539,1,1,306862.6824
5/26/2012,540,1,1,28936.2384
5/26/2012,541,1,1,59664.1608
5/26/2012,542,1,0,68634.3168
5/26/2012,543,1,1,39860.5608
5/26/2012,544,1,0,93521.304
5/26/2012,545,1,0,39163.788
5/26/2012,546,1,0,47175.5376
5/26/2012,547,1,0,59461.4088
5/26/2012,548,1,0,139683.7656
5/26/2012,549,1,1,13575.2328
5/26/2012,550,1,0,25070.5512
5/26/2012,551,1,1,34513.6536
5/26/2012,552,1,1,4590.3384
5/26/2012,553,1,1,12112.632
5/26/2012,554,1,1,20851.5744
5/26/2012,555,1,1,55914.012
5/26/2012,556,1,0,78009.2136
5/26/2012,557,1,0,74671.884
5/26/2012,558,1,1,3958.0128
5/26/2012,559,1,1,15998.6232
5/26/2012,560,1,1,144398.6136
5/26/2012,561,1,0,91876.0536
5/26/2012,563,1,0,92062.5552
5/26/2012,564,1,1,69969.5064
5/26/2012,565,1,0,13773.2616
5/26/2012,566,1,0,99773.7408
5/26/2012,567,1,1,108080.8128
5/26/2012,569,1,1,10969.6608
5/26/2012,570,1,1,32189.1048
5/26/2012,571,1,1,78657.5592
5/26/2012,573,1,1,50225.5728
5/26/2012,574,1,1,44403.4368
5/26/2012,575,1,1,49827.7872
5/26/2012,576,1,0,21124.9728
5/26/2012,577,1,0,100300.8096
5/26/2012,581,1,0,20449.4616
5/26/2012,582,1,1,12029.5296
5/26/2012,583,1,1,1272.7944
5/26/2012,584,1,1,11144.664
5/26/2012,588,1,1,46240.8336
5/26/2012,592,1,1,20006.892
5/26/2012,596,1,0,4755.6792
5/26/2012,597,1,1,8269.1784
5/26/2012,598,1,1,14617.9512
5/26/2012,600,1,1,28104.9696
5/26/2012,602,1,1,605067.84
5/26/2012,603,1,1,16734.0312
5/26/2012,604,1,1,18349.9848
5/26/2012,605,1,1,27352.0368
5/26/2012,606,1,0,10112.652
5/26/2012,609,1,0,173254.6008
5/26/2012,610,1,1,23027.22
5/26/2012,611,1,0,21407.5512
5/26/2012,612,1,1,43531.6608
5/26/2012,613,1,0,287187.84
5/26/2012,616,1,1,131096.2608
5/26/2012,617,1,0,139522.2768
5/26/2012,618,1,1,357411.456
5/26/2012,619,1,1,61180.4448
5/26/2012,622,1,0,90502.1928
5/26/2012,623,1,1,408597.7752
5/26/2012,624,1,0,24500.5056
5/26/2012,625,1,1,61715.0592
5/26/2012,626,1,1,7225.4952
5/26/2012,627,1,0,25094.2032
5/26/2012,628,1,1,18843.5448
5/26/2012,630,1,1,87177.4128
5/26/2012,631,1,1,8480.7216
5/26/2012,632,1,1,46318.4424
5/26/2012,633,1,1,26789.6664
5/26/2012,634,1,1,32293.0152
5/26/2012,635,1,0,120412.0152
5/26/2012,636,1,1,62211.6288
5/26/2012,637,1,1,46198.1592
5/26/2012,638,1,1,7239.672
5/26/2012,639,1,1,5872.6008
5/26/2012,640,1,1,82009.1592
5/26/2012,641,1,1,162735.1056
5/26/2012,642,1,1,29591.1432
5/26/2012,643,1,1,16624.5624
5/26/2012,644,1,0,10702.4256
5/26/2012,647,1,1,6209.2224
5/26/2012,648,1,1,45249.9048
5/26/2012,649,1,1,36018.6912
5/26/2012,650,1,1,91836.0864
5/26/2012,651,1,1,28424.5992
5/26/2012,652,1,1,47392.4304
5/26/2012,656,1,0,18735.0624
5/26/2012,657,1,1,15399.6192
5/26/2012,658,1,1,51612.5304
5/26/2012,659,1,1,151887.5784
5/26/2012,661,1,1,8395.524
5/26/2012,662,1,1,12665.7432
5/26/2012,669,1,1,50798.5344
5/26/2012,670,1,1,43419.4128
5/26/2012,671,1,0,60522.9624
5/26/2012,673,1,0,16285.9392
5/26/2012,675,1,1,42896.6712
5/26/2012,676,1,0,44166.8808
5/26/2012,678,1,0,64960.9992
5/26/2012,679,1,0,50300.8632
5/26/2012,682,1,1,36673.5456
5/26/2012,686,1,0,74891.448
5/26/2012,687,1,0,39466.3896
5/26/2012,691,1,0,54366.1128
5/26/2012,692,1,0,18540.3528
5/26/2012,693,1,0,71678.2536
5/26/2012,698,1,1,26054.5896
5/26/2012,702,1,1,29356.6608
5/26/2012,705,1,0,21957.516
5/26/2012,709,1,1,35464.4784
5/26/2012,710,1,0,12782.412
5/26/2012,711,1,0,7349.1984
5/26/2012,716,1,1,57880.9584
5/26/2012,717,1,1,13198.4928
5/26/2012,718,1,1,34778.0952
5/26/2012,722,1,1,35828.244
5/26/2012,724,1,1,37482.7464
5/26/2012,725,1,1,40039.3368
5/26/2012,734,1,0,11862.3528
5/26/2012,736,1,1,10123.9344
5/26/2012,737,1,0,7423.0416
5/26/2012,740,1,1,1831.4568
5/26/2012,743,1,0,40473.5544
5/26/2012,744,1,0,92576.7792
5/26/2012,745,1,0,6753.816
5/26/2012,746,1,1,17028.036
5/26/2012,747,1,0,10388.6496
5/26/2012,749,1,0,25851.1176
5/26/2012,751,1,0,254523.6144
5/26/2012,752,1,1,53058.816
5/26/2012,753,1,1,314623.692
5/26/2012,754,1,1,11896.1352
5/26/2012,755,1,0,11185.56
5/26/2012,756,1,1,21996.9792
5/26/2012,757,1,0,38051.388
5/26/2012,758,1,0,22129.7544
5/26/2012,759,1,0,11236.8672
5/26/2012,760,1,1,11506.1184
5/26/2012,762,1,1,20617.8768
5/26/2012,764,1,1,16107.516
5/26/2012,765,1,1,67323.8808
5/26/2012,766,1,1,3536.6112
5/26/2012,767,1,1,11652.732
5/26/2012,770,1,1,167170.2192
5/26/2012,771,1,1,28049.3568
5/26/2012,773,1,1,10193.0184
5/26/2012,789,1,1,74847.0384
5/26/2012,790,1,1,92242.3536
5/26/2012,798,1,1,2001.492
5/26/2012,800,1,1,43251.9192
5/26/2012,801,1,0,31611.8448
5/26/2012,802,1,0,10026.7704
5/26/2012,803,1,1,1296190.8
5/26/2012,804,1,1,19221.4656
5/26/2012,807,1,1,639218.808
5/26/2012,810,1,1,33823.1304
5/26/2012,811,1,0,50900.4144
5/26/2012,813,1,0,27819.7848
5/26/2012,819,1,1,336463.6536
5/26/2012,820,1,1,195453.7416
5/26/2012,821,1,1,12525.372
5/26/2012,825,1,1,242990.5176
5/26/2012,828,1,1,49284.7128
5/26/2012,839,1,1,127651.6656
5/26/2012,855,1,1,43625.6136
5/26/2012,862,1,1,259261.0992
5/26/2012,866,1,0,92585.8224
5/26/2012,868,1,1,30767.9904
5/26/2012,881,1,1,70736.9328
5/27/2012,500,1,0,47730.2472
5/27/2012,501,1,1,1524256.704
5/27/2012,502,1,1,25341.876
5/27/2012,503,1,1,23012.64
5/27/2012,504,1,1,471398.184
5/27/2012,505,1,0,247316.5584
5/27/2012,506,1,1,378950.9616
5/27/2012,507,1,1,39327.2928
5/27/2012,508,1,1,147167.6184
5/27/2012,509,1,1,37190.9592
5/27/2012,510,1,1,218842.4448
5/27/2012,511,1,0,436720.1904
5/27/2012,512,1,1,168735.9528
5/27/2012,513,1,0,52387.2936
5/27/2012,514,1,1,95730.9336
5/27/2012,515,1,1,98035.4736
5/27/2012,516,1,1,22709.0232
5/27/2012,517,1,0,158266.1592
5/27/2012,518,1,1,78667.2432
5/27/2012,519,1,1,47284.7472
5/27/2012,520,1,1,34928.4312
5/27/2012,521,1,0,84215.1888
5/27/2012,522,1,1,31628.916
5/27/2012,523,1,1,52705.4328
5/27/2012,524,1,1,337898.3184
5/27/2012,525,1,0,15253.3152
5/27/2012,526,1,1,12567.9312
5/27/2012,527,1,1,127964.0448
5/27/2012,528,1,0,518945.868
5/27/2012,529,1,1,93242.1888
5/27/2012,530,1,1,33323.436
5/27/2012,531,1,1,43031.0304
5/27/2012,532,1,1,75984.696
5/27/2012,533,1,1,160328.5776
5/27/2012,534,1,0,267596.1864
5/27/2012,535,1,1,112855.6944
5/27/2012,536,1,0,34463.4048
5/27/2012,537,1,1,19360.2312
5/27/2012,538,1,1,68942.5992
5/27/2012,539,1,1,296168.8104
5/27/2012,540,1,1,28936.7496
5/27/2012,541,1,1,62481.4416
5/27/2012,542,1,0,65175.3288
5/27/2012,543,1,1,38735.028
5/27/2012,544,1,0,87367.0536
5/27/2012,545,1,0,32511.9888
5/27/2012,546,1,0,50654.3832
5/27/2012,547,1,0,50659.9776
5/27/2012,548,1,0,141891.8184
5/27/2012,549,1,1,17704.1304
5/27/2012,550,1,0,26780.8536
5/27/2012,551,1,1,29251.0008
5/27/2012,552,1,1,5210.2728
5/27/2012,553,1,1,12484.5048
5/27/2012,554,1,1,17786.304
5/27/2012,555,1,1,60810.336
5/27/2012,556,1,0,74240.0784
5/27/2012,557,1,0,75897.4248
5/27/2012,558,1,1,4637.4768
5/27/2012,559,1,1,18801.3672
5/27/2012,560,1,1,148369.14
5/27/2012,561,1,0,91511.7336
5/27/2012,563,1,0,82188.4032
5/27/2012,564,1,1,63673.5816
5/27/2012,565,1,0,13664.6352
5/27/2012,566,1,0,108658.0728
5/27/2012,567,1,1,110047.14
5/27/2012,569,1,1,7557.4872
5/27/2012,570,1,1,31923.7128
5/27/2012,571,1,1,69715.9368
5/27/2012,573,1,1,53740.872
5/27/2012,574,1,1,38387.7936
5/27/2012,575,1,1,49552.6176
5/27/2012,576,1,0,22794.3576
5/27/2012,577,1,0,101618.1
5/27/2012,581,1,0,22134.78
5/27/2012,582,1,1,8658.4824
5/27/2012,583,1,1,2721.0312
5/27/2012,584,1,1,10794.3192
5/27/2012,588,1,1,45772.488
5/27/2012,592,1,1,21754.296
5/27/2012,596,1,0,3524.7456
5/27/2012,597,1,1,8247.3264
5/27/2012,598,1,1,14895.0216
5/27/2012,600,1,1,26923.5936
5/27/2012,602,1,1,536657.6448
5/27/2012,603,1,1,17997.588
5/27/2012,604,1,1,22269.312
5/27/2012,605,1,1,25248.0384
5/27/2012,606,1,0,11700.108
5/27/2012,609,1,0,141994.5408
5/27/2012,610,1,1,25486.6752
5/27/2012,611,1,0,20583.9288
5/27/2012,612,1,1,50497.2792
5/27/2012,613,1,0,212373.6696
5/27/2012,616,1,1,117146.2032
5/27/2012,617,1,0,119658.8736
5/27/2012,618,1,1,375678.8496
5/27/2012,619,1,1,60214.2912
5/27/2012,622,1,0,99859.2552
5/27/2012,623,1,1,402751.0512
5/27/2012,624,1,0,17189.7624
5/27/2012,625,1,1,42685.0704
5/27/2012,626,1,1,3156.3288
5/27/2012,627,1,0,22565.1888
5/27/2012,628,1,1,21964.6008
5/27/2012,630,1,1,82356.4296
5/27/2012,631,1,1,6180.3216
5/27/2012,632,1,1,44966.1384
5/27/2012,633,1,1,33642.3816
5/27/2012,634,1,1,29368.9872
5/27/2012,635,1,0,115367.1048
5/27/2012,636,1,1,50811.3
5/27/2012,637,1,1,38216.304
5/27/2012,638,1,1,6723.2808
5/27/2012,639,1,1,8886.3912
5/27/2012,640,1,1,76346.1864
5/27/2012,641,1,1,113730.3576
5/27/2012,642,1,1,31389.4944
5/27/2012,643,1,1,15418.6488
5/27/2012,644,1,0,10272.5928
5/27/2012,647,1,1,7746.6816
5/27/2012,648,1,1,52221.24
5/27/2012,649,1,1,33505.8552
5/27/2012,650,1,1,87436.9584
5/27/2012,651,1,1,18866.3688
5/27/2012,652,1,1,57195.324
5/27/2012,656,1,0,16689.0312
5/27/2012,657,1,1,16069.716
5/27/2012,658,1,1,40652.856
5/27/2012,659,1,1,153644.8176
5/27/2012,661,1,1,6642.72
5/27/2012,662,1,1,14672.0088
5/27/2012,669,1,1,37354.0104
5/27/2012,670,1,1,35344.8
5/27/2012,671,1,0,65532.7872
5/27/2012,673,1,0,17056.8216
5/27/2012,675,1,1,35144.5824
5/27/2012,676,1,0,31499.4672
5/27/2012,678,1,0,77045.8608
5/27/2012,679,1,0,53376.1848
5/27/2012,682,1,1,37545.1056
5/27/2012,686,1,0,74266.4376
5/27/2012,687,1,0,36271.0224
5/27/2012,691,1,0,50039.0568
5/27/2012,692,1,0,26515.2312
5/27/2012,693,1,0,60845.3424
5/27/2012,698,1,1,22042.9008
5/27/2012,702,1,1,26061.66
5/27/2012,705,1,0,21839.472
5/27/2012,709,1,1,30331.5048
5/27/2012,710,1,0,14558.1552
5/27/2012,711,1,0,7349.868
5/27/2012,716,1,1,43711.56
5/27/2012,717,1,1,14452.7184
5/27/2012,718,1,1,29091.024
5/27/2012,722,1,1,40748.3064
5/27/2012,724,1,1,41326.7544
5/27/2012,725,1,1,35274.7728
5/27/2012,734,1,0,11181.5712
5/27/2012,736,1,1,9566.2152
5/27/2012,737,1,0,5504.7096
5/27/2012,740,1,1,1412.352
5/27/2012,743,1,0,41145.1272
5/27/2012,744,1,0,102618.2736
5/27/2012,745,1,0,9508.2768
5/27/2012,746,1,1,17605.3464
5/27/2012,747,1,0,6032.4768
5/27/2012,749,1,0,22139.5608
5/27/2012,751,1,0,225930.5064
5/27/2012,752,1,1,56439.1944
5/27/2012,753,1,1,256361.3352
5/27/2012,754,1,1,17504.0208
5/27/2012,755,1,0,13072.932
5/27/2012,756,1,1,22763.268
5/27/2012,757,1,0,37120.3776
5/27/2012,758,1,0,25105.5216
5/27/2012,759,1,0,8326.2096
5/27/2012,760,1,1,11436.5232
5/27/2012,762,1,1,22511.6352
5/27/2012,764,1,1,18252.2088
5/27/2012,765,1,1,47964.0744
5/27/2012,766,1,1,2727.396
5/27/2012,767,1,1,10067.7528
5/27/2012,770,1,1,157517.5968
5/27/2012,771,1,1,23059.5192
5/27/2012,773,1,1,10165.2336
5/27/2012,789,1,1,66203.3808
5/27/2012,790,1,1,89032.0176
5/27/2012,798,1,1,851.9832
5/27/2012,800,1,1,37723.6728
5/27/2012,801,1,0,31182.7104
5/27/2012,802,1,0,11820.3912
5/27/2012,803,1,1,1266162.84
5/27/2012,804,1,1,25026.0624
5/27/2012,807,1,1,570013.272
5/27/2012,810,1,1,35479.8
5/27/2012,811,1,0,43964.3088
5/27/2012,813,1,0,35879.3784
5/27/2012,819,1,1,351943.3224
5/27/2012,820,1,1,190633.356
5/27/2012,821,1,1,9936.8712
5/27/2012,825,1,1,233370.72
5/27/2012,828,1,1,53208.2448
5/27/2012,839,1,1,123377.9976
5/27/2012,855,1,1,48772.6992
5/27/2012,862,1,1,244369.2528
5/27/2012,866,1,0,89455.3632
5/27/2012,868,1,1,26901.0864
5/27/2012,881,1,1,67365.4536
5/28/2012,500,1,0,66459.2688
5/28/2012,501,1,1,1907259.984
5/28/2012,502,1,1,30445.1712
5/28/2012,503,1,1,29511.2736
5/28/2012,504,1,1,542297.3616
5/28/2012,505,1,0,302711.8392
5/28/2012,506,1,1,506679.5376
5/28/2012,507,1,1,54609.9912
5/28/2012,508,1,1,188953.8768
5/28/2012,509,1,1,47616.6816
5/28/2012,510,1,1,222755.0328
5/28/2012,511,1,0,556600.7088
5/28/2012,512,1,1,245602.7712
5/28/2012,513,1,0,63061.4448
5/28/2012,514,1,1,125948.1312
5/28/2012,515,1,1,134141.7024
5/28/2012,516,1,1,27717.2352
5/28/2012,517,1,0,197455.9392
5/28/2012,518,1,1,113107.86
5/28/2012,519,1,1,51919.4088
5/28/2012,520,1,1,36156.2832
5/28/2012,521,1,0,114262.2432
5/28/2012,522,1,1,24849.3888
5/28/2012,523,1,1,69211.8792
5/28/2012,524,1,1,393179.4864
5/28/2012,525,1,0,18074.1528
5/28/2012,526,1,1,24153.0552
5/28/2012,527,1,1,156776.4864
5/28/2012,528,1,0,792965.664
5/28/2012,529,1,1,119272.0752
5/28/2012,530,1,1,36277.74
5/28/2012,531,1,1,46155.9672
5/28/2012,532,1,1,91862.8128
5/28/2012,533,1,1,210070.1952
5/28/2012,534,1,0,320583.24
5/28/2012,535,1,1,147397.068
5/28/2012,536,1,0,35992.2816
5/28/2012,537,1,1,29565.7272
5/28/2012,538,1,1,69791.436
5/28/2012,539,1,1,368126.568
5/28/2012,540,1,1,34935.4152
5/28/2012,541,1,1,81469.0728
5/28/2012,542,1,0,79971.3144
5/28/2012,543,1,1,52016.472
5/28/2012,544,1,0,127546.1136
5/28/2012,545,1,0,42987.2328
5/28/2012,546,1,0,65311.1784
5/28/2012,547,1,0,74736.3456
5/28/2012,548,1,0,175610.7504
5/28/2012,549,1,1,21223.9152
5/28/2012,550,1,0,31643.3592
5/28/2012,551,1,1,41195.8944
5/28/2012,552,1,1,6211.4688
5/28/2012,553,1,1,16428.7296
5/28/2012,554,1,1,26824.5504
5/28/2012,555,1,1,73724.2632
5/28/2012,556,1,0,95350.5864
5/28/2012,557,1,0,84564.9288
5/28/2012,558,1,1,4909.5216
5/28/2012,559,1,1,23668.884
5/28/2012,560,1,1,181166.6736
5/28/2012,561,1,0,123000.1848
5/28/2012,563,1,0,105085.224
5/28/2012,564,1,1,80446.0536
5/28/2012,565,1,0,16880.8104
5/28/2012,566,1,0,116427.3696
5/28/2012,567,1,1,144912.4776
5/28/2012,569,1,1,10939.068
5/28/2012,570,1,1,37871.6904
5/28/2012,571,1,1,82932.6096
5/28/2012,573,1,1,74443.0896
5/28/2012,574,1,1,50391.1656
5/28/2012,575,1,1,61678.3824
5/28/2012,576,1,0,25353.396
5/28/2012,577,1,0,121271.5224
5/28/2012,581,1,0,22655.1816
5/28/2012,582,1,1,12689.3016
5/28/2012,583,1,1,1855.6056
5/28/2012,584,1,1,11444.3424
5/28/2012,588,1,1,56412.3816
5/28/2012,592,1,1,26277.1704
5/28/2012,596,1,0,5030.1648
5/28/2012,597,1,1,12304.1232
5/28/2012,598,1,1,23521.0896
5/28/2012,600,1,1,31590.5328
5/28/2012,602,1,1,669994.8912
5/28/2012,603,1,1,23197.8312
5/28/2012,604,1,1,26114.4216
5/28/2012,605,1,1,36281.2248
5/28/2012,606,1,0,14025.6864
5/28/2012,609,1,0,183379.3128
5/28/2012,610,1,1,32650.8264
5/28/2012,611,1,0,21085.992
5/28/2012,612,1,1,51734.7216
5/28/2012,613,1,0,277798.716
5/28/2012,616,1,1,153213.2928
5/28/2012,617,1,0,143085.6576
5/28/2012,618,1,1,468470.52
5/28/2012,619,1,1,63326.9304
5/28/2012,622,1,0,125541.2016
5/28/2012,623,1,1,498831.9336
5/28/2012,624,1,0,28516.1112
5/28/2012,625,1,1,51521.7096
5/28/2012,626,1,1,5108.8176
5/28/2012,627,1,0,23855.8032
5/28/2012,628,1,1,23983.3512
5/28/2012,630,1,1,131553.7776
5/28/2012,631,1,1,8311.1544
5/28/2012,632,1,1,58942.0872
5/28/2012,633,1,1,29869.2576
5/28/2012,634,1,1,32443.4376
5/28/2012,635,1,0,145695.5568
5/28/2012,636,1,1,78924.672
5/28/2012,637,1,1,66619.3104
5/28/2012,638,1,1,7460.5608
5/28/2012,639,1,1,12286.1376
5/28/2012,640,1,1,96974.1144
5/28/2012,641,1,1,162286.4808
5/28/2012,642,1,1,41293.2528
5/28/2012,643,1,1,14266.44
5/28/2012,644,1,0,11477.4552
5/28/2012,647,1,1,7999.6176
5/28/2012,648,1,1,64402.2576
5/28/2012,649,1,1,46436.8896
5/28/2012,650,1,1,116034.4728
5/28/2012,651,1,1,21383.2152
5/28/2012,652,1,1,66902.7528
5/28/2012,656,1,0,22587.228
5/28/2012,657,1,1,18539.0784
5/28/2012,658,1,1,63870.3576
5/28/2012,659,1,1,195078.2544
5/28/2012,661,1,1,6761.8008
5/28/2012,662,1,1,13793.4144
5/28/2012,669,1,1,67687.632
5/28/2012,670,1,1,47622.7224
5/28/2012,671,1,0,90165.6216
5/28/2012,673,1,0,20499.2208
5/28/2012,675,1,1,42432.192
5/28/2012,676,1,0,34516.1808
5/28/2012,678,1,0,80118.0072
5/28/2012,679,1,0,72774.5976
5/28/2012,682,1,1,52702.992
5/28/2012,686,1,0,93621.096
5/28/2012,687,1,0,43203.4488
5/28/2012,691,1,0,61937.5392
5/28/2012,692,1,0,28265.7456
5/28/2012,693,1,0,79102.2672
5/28/2012,698,1,1,34980.5592
5/28/2012,702,1,1,34977.6216
5/28/2012,705,1,0,33547.9248
5/28/2012,709,1,1,36877.68
5/28/2012,710,1,0,14132.8224
5/28/2012,711,1,0,6519.1032
5/28/2012,716,1,1,55797.0048
5/28/2012,717,1,1,18054.3456
5/28/2012,718,1,1,38378.6784
5/28/2012,722,1,1,47755.8
5/28/2012,724,1,1,55780.9488
5/28/2012,725,1,1,47673.9
